business_id	text
--g-a85VwrdZJNf0R95GcQ	The best Middle Eastern food I've had in Phoenix!  I tried this for the first time last night.  I asked the gentlemen if they were family recipes and he said of course.  I will say, I am incredibly picky about my falafel.  I try it everywhere and outside of Saba's, am consistently disspointed, no matter how good the other dishes may be.  When I tried this falafel, I knew I had found a place for me!  Additionally, the meat was so tender and delicious!  The kabob mix, with chicken, beef and kefta was amazing!  The food is incredibly fresh an excellent quality.  I will agree that the hummus is not as flavorful as some I had, but it was still very fresh.  Since it's a family recipe, I just thought maybe their family didn't like as strong of a flavor to it?  Plus I find most people to think hummus is supposed to taste like the stuff from the market or Trader Joes.  That's not real hummus.\n\n It was a bit slow in preparation, but they haven't been in business that long, and making everything fresh does take more time.  It's not a nice, sit down dining environment.  Fine for a lunch or whatever, but just don't want anyone to be disspointed if you're doing here for a nice dinner, but the food cannot be beat, so perfect for takeout or a very casual dinner.
--g-a85VwrdZJNf0R95GcQ	So I was super excited when a new middle eastern restaurant opened up within walking distance. Unfortunately, I'm left pretty disappointed.\n\nTo the staff's credit they were incredibly polite and the service was great. Unfortunately the food was simply bland, especially the hummus. I'm pretty sure they just ground up some chickpeas and called it a day.  Also the food took way longer than it should have.  The cook must be pretty new to this whole restaurant thing because they only cooked one meal at a time. I had to watch them cook and serve the 2 other people who arrived before me one by one in order.  Given that pretty much everything served here is either already prepared or grilled, they should be able to prepare multiple orders at once.\n\nI'll try them again in a couple months just to be fair, so I hope some garlic and spices finds it way in to their food.
--g-a85VwrdZJNf0R95GcQ	My Daughter, grandsons and I were looking for something fast and healthy so I Yelped Restaurants in area we were in......the reviews were great so we went with them!! Soooo glad we did..............the service was outstanding and the food Delish..........She and I had the Kafta Combo and loved it!!\n\nOne of the boys had a cheese burger (go figure) and loved it too and the other ordered the Falafel (from watching Kickin it) but was not crazy about it (prob too young to appreciate different cultures yet) so Mom switched plates with him had his  Falafel, and he loved his Kafta ..............bringing Dad next time!!
--g-a85VwrdZJNf0R95GcQ	Great food, and great prices.  The family and staff are informative and kind.  The food was very fresh (I watched the lady make my foule and I watched the guy make everything else right in front of me).  \n\nAs a caveat, I don't think I would classify this food as "Mediterranean" or "Greek."  I would call their food Middle Eastern and Arab, which is what I expected.  Regardless, it was good.  I think Yelp controls the classification.
--lpHMVmkCuji0ZrpHtXEA	Julia with SkinRN is amazing! She is highly educated but down to earth with a wonderful personality.  She truly cares about the results you want to achieve.  I used Derma Pen and laser for vein removal.  She is professional and honest about what you need and how often you need treatments.  Would recommend her to ANYONE!!
--lpHMVmkCuji0ZrpHtXEA	Julia from SkinRN has SAVED MY SKIN and bikini line. I started going to Julia for Laser Hair Removal on my bikini line and armpits. I have always been insecure about these areas and wanted to improve them. Julia has not only improved by bikini line and armpits, but has made it FLAWLESS in these areas. There are no more razor bumps, or shadows  I feel so confident in my own skin and I no longer need to hide under a sarong. I had such AMAZING results with the hair removal that I also trusted Julia with the Dermapen facial. My pores are nonexistent and it improved my acne scars and hyperpigmentation in one treatment. I will ONLY trust Julia with my skin.
--lpHMVmkCuji0ZrpHtXEA	I had such a great experience with my laser hair removal with Julia! From my first consultation, she proved to be an expert in her field. It was really important for me to find an affordable treatment plan without compromising on quality of service.  Skin RN hits both of those marks. The treatments are effective and I am thrilled with the results. And Julia is extremely sweet and makes the whole process as comfortable as possible.  I would DEFINITELY recommend her business.  I have found her practice to be clean, safe and very professional.  My skin feels safe and better yet, hair free!
--q7kSBRb0vWC8lSkXFByA	This is my favorite "local" bar! stiff cheap drinks, great food for if i don't feel like cooking, trying to avoid fast food, and especially for after a late night. I can come here anytime of day and be entertained, enjoy a drink, and a good meal. My faves here: wings, pizza, any of the sandwiches (including the burgers), breakfast, Josh and steed. but dont go. it's my personal oasis.
--q7kSBRb0vWC8lSkXFByA	Typical sports bar but a good place to watch a game and enjoy a great meal. Garlic Knots are tasty. The pizza is fantastic!!
--q7kSBRb0vWC8lSkXFByA	We live in the neighborhood and have been here many times and have always had great service in the past. We always order dinner and play the video machines at the bar. This was our first Friday evening at Double Play and the service was horrible! The quality of the food was very good, as always. The two bartenders seemed oblivious to our presence and made no eye contact with us or other patrons until engaged in a transaction. In short...the only thing lacking here is the staff's attention to the patrons. Game-up people!
--q7kSBRb0vWC8lSkXFByA	Excellent Pizza! I am picky about my Pizza, and this place is one of the very few that I come back to, because I crave it. Excellent thin crust. This is a Villa Pizza outlet inside a nice, huge Sports Bar. Highly recommended.
--q7kSBRb0vWC8lSkXFByA	Another neighborhood watering hole of mine - I love that they have a mini game room and a shuffle board table.  Try the pizza and catch a game or two.. they have a ton of screens.  I also think they have quiz nights on Tuesday nights.. but don't quote me on that.
--q7kSBRb0vWC8lSkXFByA	This is a fun spot to watch games and eat good bar food. They usually have some kind of raffle giveaway during big games too, which I've won a couple times :) ! I come here for the burger though! I swear it is the best I've had in Vegas..... very random, I know. You can "create your own" with type of cheese, sauce, bun, etc. I always get a burger cooked medium with swiss cheese, sauteed mushrooms, and hickory smoked bbq sauce on toasted sourdough. It is soooo good!!! with a heaping amount of fries! \nMy boyfriend swears by their pizzas, which are also delicious! \nOverall this is a good spot to play video poker, get good drinks by a very friendly staff, watch a game, eat a great burger, and play elvis pinball!
--q7kSBRb0vWC8lSkXFByA	Great place to watch football games in Vegas. Great staff with a great menu. A bit off of the strip but its worth the 5 minute drive south on Vegas Blvd.
-050d_XIor1NpCuWkbIVaQ	This place is awesome!!!  I am a die-hard fan of Robert's in Tucson but this is the first place that gives them a run for their money.  Homemade thick slabs of bread served with fresh strawberry jam and an egg scramble with spinach and havarti = breakfast heaven.  This place is tiny and I'm sure gets packed as we went on a Tuesday morning and there was a small wait but it's so worth it!
-050d_XIor1NpCuWkbIVaQ	Not really worth the wait. food was ok, hash browns were under cooked and my pork chop was dry, boo hiss. Staff was very nice, but they seem to have a hard time keeping up with all the people. Biggest disappointment of the morning was when a party of 8 showed up 15 mins after our party of 3 and was seated before us???? not really sure how that worked out? Oh yeah no bathroom, make sure not to order any coffee.
-050d_XIor1NpCuWkbIVaQ	Eh?  How have I not written a review for Matt's?  I went there a while back, but thankfully it won't be hard for me to recall the experience!\n\nPlace - Small.\nFood - Fantastic.\nWait - Usually.\nBathroom - An adventure.\n\nWe didn't have too long of a wait when we went, but that was entirely luck. I've seen crazy waits here, which is just par for the course when the food is good. Most of it is local and very, very good. Service was fast, and spot on.\n\nThe bathrooms are next door in an old motel. Apparently a separate room set aside just for Matt's. Just one more stand out feature for a very stand-out sort of place!
-050d_XIor1NpCuWkbIVaQ	Fantastic breakfast place.  Always worth the wait.  Found the place from Diners, Drive-Ins and Dives show.  I'm a big fan of breakfast, but I also know what a great breakfast tastes like.  This is it.  Don't be discouraged by the wait time or the close quarters.  Belly up to the counter if you're claustrophobic.   \n\nEverything I've eaten off of the menu has been stellar.  Some reviewers said orange juice was small, but it's fresh-squeezed and delicious (unless you just brushed your teeth).  Hog and Chick, Griddle Cakes, Waffle and Bacon, all phenomenal.  \n\nService is always excellent here.  Sometimes there were three different people waiting on our party, but we never lacked for a thing.  Give it a shot!
-050d_XIor1NpCuWkbIVaQ	I'd have to say it was a decent breakfast... nothing more, nothing less.  I had a cheddar cheese and ham omelet with hashbrowns, sourdough toast and mediocre coffee.  The hashbrowns were on the greasy side, but that didn't bother me; it's just that nothing blew me away either.  The service was a bit slow considering we got there at about 6:50 a.m. and there were open tables; so I can only imagine how it would be at any other time of the day.
-050d_XIor1NpCuWkbIVaQ	Believe the hype, the food is delicious! I recommend anything with bacon or the chorizo with eggs and jalepenos...YUM!  If you don't like the wait, have breakfast for lunch (its pretty easy to get in around one).
-050d_XIor1NpCuWkbIVaQ	It's one of those mixed blessings.. do you eat/sample at the Farmer's Market or eat breakfast here first and then feel too full to impulse buy from the market later...\n\nBut if I'm driving 1/2 hr from EV to hit Phoenix's Farmer's Market, then it is totally worth the stop here.  This place is an awfully darn good breakfast joint that sources from locals... the last time I checked:\n\nBacon -- the Pork Shop in QC\nJams -- Cotton Country Jams\nCoffee -- C4 aka Cave Creek Coffee Company\nBreads -- MJ (drool)
-050d_XIor1NpCuWkbIVaQ	MBB is one of those places that I really like, but can't really explain why. Maybe it's the fresh jam, the perfectly cooked bacon, the cute old fashioned style of the place or  the fact that you tell yourself it just has to be great if everyone else is willing to wait in the desert for up to an hour-ish to have their hand at some..I dunno. \n\nIt is indeed tasty, and I've yet to try anything that disappoints, but the menu (in my humble o-pinion) doesn't really offer anything extraordinarily fantastic enough to warrant the wait. That said, if ever I drive by the place in the a.m. hours and happen to see that there's no line, I will consider it my lucky day and likely mosey on in.
-050d_XIor1NpCuWkbIVaQ	Saw this place on Diners, Drive-In's and Dives on the Food Network and I knew I had to go if ever in the Phoenix area.\nAs luck would have it I was out there this weekend for a wedding and this place was on my must visit list. Even at 10:30am on a Friday there is a line out the door for this place. We happily waited the 30 minutes and it was well worth the wait. The husband had the pork chop and eggs served with hash browns and thick hand cut toast. I opted for the breakfast special of the day which was a hot link scramble with fresh jalapenos and cheddar served with a warm tortilla and hash browns. I will go on record as saying this is the best breakfast I have ever had. The eggs were cooked perfectly, the tortilla warm and fresh, the hash browns were crispy (not greasy) on the outside and perfect on the inside. We couldn't resist trying the pancake made from scratch as well. Fluffy and light served with warm maple syrup. YUM!  We didn't have room for all this food but we wanted to make sure we sampled all Matt's had to offer. WOW great food , excellent prices and warm friendly service. This is a must visit local breakfast joint in Phoenix.
-050d_XIor1NpCuWkbIVaQ	Small cute place. Get there early or ull be waiting a long time
-050d_XIor1NpCuWkbIVaQ	Still good as ever.  They have Moved one block up so there isn't a ridiculous waiting time anymore.  I usually go by myself so always sit at the bar/counter area.  Staff is super friendly and my usual:  Waffles with bacon, OJ, and black coffee.\n\nI always end up going there after I land at the airport.  Love this place!
-050d_XIor1NpCuWkbIVaQ	Amazing. Simply the BEST breakfast place in Phoenix. Always friendly staff, super fast (not the wait to get a table), the highest qualify food. It's refreshing to eat at a restaurant that clearly takes pride in the products they buy, and the flavor of the food they serve.\n\nEvery item we've tried has been beyond delicious. The only down side is the usual wait to get a table. They do a great job of being on their game, and serving quickly without making you feel like they are rushing you. This is a MUST try for any breakfast lover. Best advice: get there early, and try the griddle cakes!!!
-050d_XIor1NpCuWkbIVaQ	I got there at 1 on a Sunday and waited for about an hour to get seated. The place is really small so I'm sure there is always a wait. No bathroom. \n\nFood was great. Everything was really fresh. I think there were 5 things to chose from and the one thing I really wanted ran out as I ordered. Majorly bummed. \n\nI would love to come back but seriously am dreading the wait!
-050d_XIor1NpCuWkbIVaQ	Matt's is good and certainly worth doing at least once.  The food is solid to above average even if it is a little pricey for breakfast but not outrageous.  \n\nThe real draw is the location which is next to the downtown farmers market.  So on Saturday you can hit the market while waiting for your table, buy something to strengthen your locavore cred and then eat at Matt's which is a hip reclaimed location.  \n\nThen off to buy some new Steampunk junk..
-050d_XIor1NpCuWkbIVaQ	I have been told about Matt's countless times and always heard about what a tiny place it was, but until I actually went for the first time, I never got the irony in the name "Matt's Big Breakfast." \n\nI was doped up on anesthesia, so I really enjoyed sitting at the window bar so I could people watch, and so that the other patrons could not watch my weird facial expressions. \n\nFor a vegetarian, the menu did not have a huge offering, but it was a clear choice for me: egg and cheese omelet with cheddar and provolone, hash-browns, sourdough toast and coffee. \n\nUmmm... DELICIOUS!!!! Seriously, this breakfast was really awesome. I might have gained five pounds from the butter it was all cooked in, but really, who cares. \n\nThe blackberry jam they happened to be serving that day was absolutely phenomenal, and I hate jam, so you know it must have been good. \n\nI don't know if they have a bathroom but it did not appear so. As previously mentioned in probably every review and earlier in my review, this place is reallllly small. \n\nThe service was great. They served our drinks, took our order and served our food quicker than I expected, especially since the place was packed the entire time. \n\nThe only thing that kept this place from being 5 stars was the coffee. It just wasn't good. Call me a coffee snob if you must.
-050d_XIor1NpCuWkbIVaQ	The first few times I went to Matt's was at the old location and I instantly fell in love.  Cozy, friendly staff and bomb a$$ food! I mean that bacon, come on!   Everything I ate was always delicious and I loved that everything was made fresh and bought local, it shows in the quality even if it is only breakfast.  \n\nUnfortunately I wasn't so impressed with the food at their new location.  Maybe I just went on an off day?! Brought a few friends with me too who have never been and got tired of me raving about the food.  Sad to say that none of them were impressed and a few said they'd probably never go back :(  \n\nPlease Matt, if you have changed anything since switching locations please stop! I loved you so very much before and now it may be a while before returning again....maybe
-050d_XIor1NpCuWkbIVaQ	There are times when Phoenix tries my patience, event though I am here only a year.  Why, as someone else more accurately put it, are there only  two decent breakfast places?  Please, if someone knows of another, I'll be grateful for the kind referral!\n\nThe pluses:  the best home fries, real sour dough toast, very excellent marmalade\n\nThe average: decent, above average omelets and waffles, fresh butter\n\nThe minuses: the usual 30-45min wait, cramped, stuffy setting, waitresses are so busy, they bring the check right after the meal, no bathroom\n\nAll I can say is I miss real, well done home fries and crepes!  Where are you Chez Vachon?
-050d_XIor1NpCuWkbIVaQ	Fate led me to dine at Matt's Big Breakfast yesterday. We drove by this tiny restaurant while on our way to find somewhere to eat brunch. The sign indicated that they are closed on Mondays but we saw people eating inside so we sent a representative to inquire. I should note that the restaurant closes at 2:30pm and we arrived at 2:25. The waitresses were more than happy to serve us even though they were technically not supposed to be open. Score!\n\nI ordered the insider burger (not on the menu) and it was honestly one of the best burgers I have ever had! How is this possible, you ask? First off, the meat is cooked in butter. You heard me right. Butter. Second, the burger is topped with 2 eggs AND bacon. As if this weren't enough to convince you, it comes with a side of homemade chips and a pickle. Love it! I didn't even care that my face was covered in egg yolk.\n\nIf you're more in the mood for breakfast, Matt's has plenty of options. Their breakfast potatoes have the most intense rosemary flavoring, the bacon is thick and tasty and their homemade toast and jam is wonderful. Order anything on the menu and you won't be disappointed. This is a great restaurant with friendly service and awesome food.
-050d_XIor1NpCuWkbIVaQ	So....finally went.....and am graciously giving one more star. But that's about it.\n\nOf COURSE triple D keeps finding places in Arizona to broadcast shows from. Is this a big news flash or something? We should be the "Wide Load" state. Guy F happens to be a lard, so of course he's gonna B-line towards this shrinky-dinked, over-hyped and over-booked lil' nook that serves portions which could very well springboard the next season of "1000 Pound Dad".\n\nThe whole "Reality Food Show Swoops In And Makes Dining Hotspot Out Of Otherwise Run Of The Mill Establishment" is getting really, REALLY old, Phoenix! Get off your arses and find some places on your own instead of waiting for Food Network to whip you into a manufactured frenzy.\n\nI don't see the point of going, WAITING (and yes - it's true - they don't give wait times {get OVER yourselves}), and then being squished in seats and then paying for portions you can't possibly finish. How about more varied ingredients rather than a hunger-relief-in-Africa portion of potatoes on my plate?\n\nNOW I know why some Scottdalers adore and coddle this place:  It makes 'em feel adventurous. What's more edgy than coming to the semi-impoverished Roosevelt district, parking by a seedy motel (where "those" people live), gorging on local bacon and UFO size pancakes, and then safely returning home to the trials of spending the afternoon at Williams-Sonoma? Please.\n\nThe flavors are good, but not unique for breakfast. Pancakes were fluffy, but not better than my Pop's. It seems the hype is in the portions, the TV exposure, and the limited seating. People see a line and wanna go wait in it, for some reason. The food is so plain and the menu so basic that it behooves me to come to this conclusion: there's nothing new here, folks. It's breakfast. It's huge. And I couldn't care less.
-050d_XIor1NpCuWkbIVaQ	I love Matt's, BUT! (read on)\n\nI love Matt's - the food is amazing! I love that Matt and his wife are so friendly and they always remember me whether I come into Matt's or The Roosevelt (granted, I AM pretty memorable).\n\nHowever...\n\nThe wait - it is out of control. Now I understand why Hawaiians hate mainlanders - because they have to wait at their favorite spots due to clueless tourists! \n\nHere is my solution, and Matt, if you read these reviews, seriously, consider what I have to say because I am in Mensa (not officially, but I would be if I took the test... I'm certain of it).\n\nSet aside a certain block of time for "LOCALS ONLY", for example, from 6:30 - 8:30 only locals are seated. How does one weed out locals from the lemmings in Tommy Bahama shirts and cameras standing outside? Easy. You must have a card that is punched each time you eat there, and once you have received 5 punches you are considered a local (granted, the first 5 times you go you will be treated like a tourist, but if it's your first time and you're a local, well hell, you're a tourist in my book). Once said card carrying local is verified as legit, he or she keeps the validated card and presents it from that time on.\n\nNow, I can already hear all the naysayers finding fault in this idea, including you Matt. But here's the truth - LOCALS keep this place humming. Tourists are one time tricks, although they do contribute to sales, it is miniscule in comparison to the long term revenue generated by Phoenicians. \n\nSo please Matt, do something that is not pc, but is good for the people that take care of you - take care of them back, get the locals in before Mr. & Mrs. Tommy Bahama. This is an amazing idea, and some restauranteur will read this and do it if you don't, so be the first, be a rebel - locals will love you for it, they will cheer your name in the streets and name their first born after you. \n\nLove, \n\nBrandon\n\n(dictated but not read)
-050d_XIor1NpCuWkbIVaQ	If you're at all a "Foodie" you can't come to Phoenix, or anywhere within 50 miles and not visit Matt's Big Breakfast.  The wait outside is just part of the ambiance and culture of this tiny little place.  I hope they don't very enlarge this place....it would so spoil it.\n\nFood....have anything.  Its all cooked to perfection with love and kindness from a kitchen staff that really cares about freshness.  My personal fav's are the Waffle and Bacon and the multi grain toast with the fresh jam typically made locally....changes frequently. \n\nThis was on Diner, Drive-ins and Dives a few years ago and its still the same bustling place as when Guy was there.\n\nSide note...this was way cool.  On our last visit there were 4 of us, and if you've been here you know there are only a couple of tables that seat 4.  So we're waiting outside when the server comes out hands us menus, takes our orders.  When we're seated about 15 min. later our food was delivered within minutes of being seated.  Helped us get in and out and helped them move a table.  Much appreciated service.
-050d_XIor1NpCuWkbIVaQ	My mom took me here this morning after I arrived on an early-morning flight, we had a craving for coffee and a new place. \nFirst impression: Small brick building by what looks like a roach motel and a parking lot totally full. Some really weird icky smell was in the air too..?\nInside is cramped with little orange tables, totally kitsch and cute. The staff were all very friendly and made sure our orders were taken as soon as we were ready, even to the point that different waitresses were asking to make sure we had coffee on the way.\nThe coffee's great and I was impressed with raw sugar on each table. \n\nThe menu is small [literally] and I ordered the cheese omelette [cheddar] with mushrooms and hash browns. The hash browns were ridiculously oily. They would have been tastier without so much grease. The omelette was mediocre and I could have made the same in my own kitchen.  The whole wheat toast was probably the best part of the meal, and the jam tasted homemade and flavourful. I am not used to really greasy food like I was served [nor did I expect it] and therefore could not get through half my breakfast before my stomach started aching. \n\nThe jist? Small cafe, great waitstaff, subpar diner food. Oh, and this might be good to know: there is no restroom in the place, so if you need to use one, you will have to go next door to that sketchy motel.
-050d_XIor1NpCuWkbIVaQ	This is one of those hole in the wall restaurants you hear good stuff about and is actually true!\n\nWhen I first arrived I was a bit apprehensive having to write you name with pencil down on a piece of paper that the hostess only checked every so often. After about a 30 min wait (Saturday morning) we got a table. It is a very small place but cozy and bright as could be.\n\nFrom the coffee to the breakfast sandwich, everything was great. As long as you aren't counting calories I would recommend it to anyone.
-050d_XIor1NpCuWkbIVaQ	I consider myself an expert on breakfast. I know this place is all the rave, but I think it stinks. Let me list the reasons. First, the place is tiny. Second, you can never get in. Third, the food is OK, and their soda sucks; they serve RC! Fourth, the place is always hot in the summer. Fifth, when you finally get a seat it is uncomfortable (They serve fat people food, but yet their seating is set up for a 5'1" 100 pound girl). Sixth, it is a small neighborhood place so you would think people would be nice, but they are pretty stand offish. If you have ever been to nasty truck stop (versus a good one), this is the same type of food and atmosphere. Unless you are a yuppie and looking to slum it and want to say you experienced it, I suggest skipping this place.
-050d_XIor1NpCuWkbIVaQ	Yeah, Matt's definitely deserves 5-stars. \n\nDid I have to wait longer than normal for a Wednesday morning before 8 AM? Yep. But I knew ahead of time that Matt's has some hefty wait-times. (As long as I know ahead of time that I'll need to wait, I never have a problem with it.)\n\nThe service, once we were seated inside, was awesome. The waiter came over and saw that we were ready to order and didn't dally at all. He took our order and drinks at the same time. Within 10 minutes, our food was in front of us. I think that is impressive - for a place with such a long wait time, once you're inside, they get you eating as soon as possible.\n\nI had the salami scramble. I loved the huge strips of salami. The eggs were cooked perfectly - not too runny, but definitely not too cooked and dry. My friends had the chicken sausage with artichokes scramble (it was a special). They were both as happy as I was. \n\nMatt's is worth it. Go, have a great time with your friends, and eat a great breakfast.
-050d_XIor1NpCuWkbIVaQ	Had great expectations after highly recommended by others. The breakfast was good, nothing extraordinary though. The service was a disappointment, server was very forgetful and put off by some simple requests. It doesn't look like they need my business though, considering the line to get in. I probably wont be back.
-050d_XIor1NpCuWkbIVaQ	The food and coffee were excellent. I got the breakfast sandwich, which was better than my husband's pork chop. The menu was a little ho hum, but I still would go back in a heart beat. The potatoes were very tasty. Get there early, we waited about 20 minutes or so.
-050d_XIor1NpCuWkbIVaQ	Ok, so here's the deal. The griddlecakes here are delicious. And I mean good. Everything else is not so good.... I found that out this morning. So we waited for awhile and were seated in the back of the little room, not the one with the kitchen. The roof was leaking right next to us from the rain last night and it kind of smelled weird. Also, the service was not so good.... we asked for cream and never got it.... asked again.... finally got it. And this coffee needs it badly... so bad. And I'm still mad they stopped serving cream and started serving some fat free garbage. So anyway, I went with the BF for breakfast and he was getting the griddlecakes and I didn't want to get the same thing as him so I ordered the salami scramble. That thing was inedible. It had so much salami that was so fatty... the only thing I could taste was fat. Not pleasant. And the salami's texture was really chewy and weird too.... the home fries that come with it are good, the toast is not so great... came with blueberry preserves which was also not great. HOWEVER, go get the griddlecakes. They are awesome. I just can't say a place is four stars when only one thing is five stars and everything else is like 2. So there ya go. Go get some of delicious grandma's griddlecakes of awesomeness. Skip everything else.\n\nUpdate: The BF and I went again today..... what a disappointment. His bacon was waaay too peppery.... like he didn't eat it, it was inedible. ugh. We waited over an hour and got seated at the counter.... pretty lame. Got the hotcakes...they were still good, but I just don't think I'll be back here anytime soon. Sorry guys.
-050d_XIor1NpCuWkbIVaQ	The food's great. The pork products are amazing. The owner has a line on the best around. My gripes: the crowded conditions, the wait and, occasionally, the service, which seems to suffer because of the crowd. Two times now I've had to pull a Shirley McClaine in "Terms of Endearment" (think hospital scene and an ailing daughter needing pain medication) to get my coffee refilled even once. If Matt's has space, and that seems to occur only at opening, I'll slide in and enjoy. But I'm not going to get sunstroke for it, as great as the food is (and it is great).
-050d_XIor1NpCuWkbIVaQ	Disappointing.  I have been hearing about this restaurant for YEARS and was really disappointed.  While the quality of the food was exceptional, the dining experience was marginal.  Difficult to hear, too much traffic, too small of a location.  Clearly, this is an acquired taste by a loyal group of patrons.  Glad they use cage-free eggs!
