business_id	text
n33Izvzk_z9_51H6NsQF-A	All the complaints about this Safeway being understaffed stems from the management being so awful to their employees. They have huge turnovers, people are hired and quit sometimes after their first shift. I did about three weeks of being talked down to, general rudeness, reminded that I could be fired at their whim...just an awful place to work. I found another job and purposely quit 10 mins before my next shift, it felt good.
n33Izvzk_z9_51H6NsQF-A	I love Safeway in all ways except this one lacks in customer service.\n\nSafeway offers coupons plus bonus $5.00 items on Friday's!\n\nThis particular location has several customer service cashiers that lack happiness as I call it. Regardless of the day or night, they never seem happy and pleasant. I also don't like the fact that I have to wait in line regardless of the time of day. They never seem to have enough cashiers on duty. Weekends are the worse!\n\nHope it's just this location and not the norm!
n33Izvzk_z9_51H6NsQF-A	Checkout experience is very poor.  Never enough lanes open and I hate their policy of reading the customer's last name out loud when they give you the receipt.  My last name is no one's business!  Please stop doing this!  Major privacy violation!\n\nOn a positive note, the organic produce section is quite good and the only reason I shop here.
n33Izvzk_z9_51H6NsQF-A	We really like this store, but the lack of checkers is really becoming an issue. This Sunday there were 14 people in line and one checker. It literally took 20 minutes in line. This is the case every time we go. Management is trying to save money on checkers, but they qill end up losing customers. It's to the point that we are thinking about changing stores.
n33Izvzk_z9_51H6NsQF-A	Every time we go to this location they're slow. Ordered two sandwiches from the to go sandwich counter. Only customer in line and it took the kid over 20 minutes. We went to check out in the express 15 item or less line and it took about 15 or 20 minutes for him to check out 3 people with credit cards and cash ready. I watched people leave my line, go into the regular lines and still beat me out the store. The clerk obviously did not care it was written all over his face. Went another time and just had to get something from the customer service counter and waited 7 to 10 minutes before I asked if anyone was working the counter and they finally sent someone my way about another 5 minutes later. Again people behind left in anger about the wait. Great store but the slowest staff and it's every time we go.
1cLXGXThDYZ5WK_KpBLtkw	I'm in town visiting family and was doing some research to find some cute little cool spots to grab some snacks from. Let me tell you, I'm so glad I came across this place!\n\nI walked in and was blown away at the selection they offer. Everything from buns and pastries, to bubble tea and rice dishes. They have something for everyone! \n\nI came in and grabbed a few BBQ pork buns, a taro pastry, a red bean bun, and a beef curry pastry. So far I've inly tried the BBQ pork bun and beef curry pastry. Both are excellent and have a lot of filling! The beef curry pastry reminded me of a Jamaican beef patty. Really good stuff! I also got a Thai tea with boba. I thought it would be authentic but all of that stuff is just powdered. It's still good though. Give it a try! I walked out with 5 buns and a Thai tea for $11 and I'm stuffed.
1cLXGXThDYZ5WK_KpBLtkw	A sophisticated asian bakery with homemade pastries that have an artistic touch. I had a strawberry filled bread roll and it was good. The bread was fresh and the filling was real but it did not exceed my expectations. I also had the mango bubble tea and I was disappointed! The tea balls were gooey and the taste was just off. However, I like this place for a quick treat that is also pretty to look at!
1cLXGXThDYZ5WK_KpBLtkw	The only Chinese bakery in Cleveland and it is pretty good.
1cLXGXThDYZ5WK_KpBLtkw	I have to say that because koko bakery doesn't have any competitors, it's hard to really compare their goods to others. CLE, I hope you step up your game because we need more Asian bakeries here!\n\nWith that said, I am grateful that we even have one bakery to get goodies from. Their breads are not bad, and it's better if you come in the morning when they are freshly baked. I usually get the beef curry bread, and the BBQ pork bread. These are kept in the smaller display case to left. \nThe other breads are also good, so don't feel shy about giving everything a try. Also, they have the best boba I've tried thus far in CLE. If only we had more to choose from...sigh. The prices are higher than what I'm used to seeing in Asian bakeries, but it's worth the $ to fulfill your cravings!
1cLXGXThDYZ5WK_KpBLtkw	As all my fellow yelpers know,\nI was craving a pork bun like WHOA!\nI got lots of recommendations from ya,\nLike Park to Shop, Bo Loong, and Li Wah.\nBut then along came the description of Koko,\nAnd I knew that's where I'd go.\nKinda nearby, on 37th and Payne,\nTook the Focus and Yelpette there in the rain. (Er, snow.)\n\nOnly had Bubble Tea once before,\nThought I'd try it again--it's what Koko's known for.\nTapioca pearls, chewy, creepy and round,\nWith a Thai tea flavor--it was pretty sound.\nGot two BBQ pork buns like I'd come in for,\nGot 'em wrapped to go and was out the door.\nService was friendly, people were nice,\nThe showcases stocked full of sweets to entice.\nI'll return someday soon, that much is true,\nAnd thank you Koko for my 300th review!
1cLXGXThDYZ5WK_KpBLtkw	Pros\n- large buns\n- generous filling in the buns\n- great price!\n- great flavor\n- friendly service\n- good variety \n\ncons\n- they should be served warm, but we took them home to warm them up and they tasted great
1cLXGXThDYZ5WK_KpBLtkw	This is my go-to place after I've had lunch at one of the many Asian restaurants in the area.   I  usually stop on Friday, in order to stock up on goodies for the weekend.   There are a variety of stuffed buns (still working my way thru each type...lol!), all displayed and labeled nicely.  There are also a small selection of stuffed buns and turnovers, held in a warmer directly next to the display case.  Everything is fresh, colorful.  There is a bakery case with sweets next to the register, brownies, tarts, mousse, cakes, pastries etc.   In addition there are items packaged "to-go" on shelves around the bakery.  My favorite items are the almond shortbread cookies (toasted almonds in a fresh shortbread cookie...yum) and the dinner rolls....kinda reminds you of Hawaiian rolls, only better!  There is also a small foods menu with salads, rice bowls etc., which I haven't had the opportunity to try yet.  I love this place and looking forward to continually sampling all that it has to offer!
1cLXGXThDYZ5WK_KpBLtkw	I have had better manapua (pork buns) in Honolulu, better rice bowls at Tensuke in Columbus, and I have had worse cakes in DC and worse service in LA. However, Koko has things in its favor that far exceed Asian bakeries in LA, DC, NYC and any other city that uses initials. First, the owner is a gem. She is friendly, generous, funny and knows how to cook and bake. \n\nSecond, you can find everything here. No need to run to a bakery, then a tea house, then a cafe, then a restaurant. Koko has all of this along with bubble teas. Being of a generation where bubble tea is as attractive as Kool-Aid I can make no recommendations. I can recommend the strawberry cake, the rice bowls and wide selection of buns and bakery. You would have to be a very hard to please person to not find things you like and I mean like a lot. \n\nI cannot be close to Koko's and not run in. Friends know a typical lunch at my house is a big bowl of home made ramen and pork buns from Koko Bakery. A frequent desert is a slice of a Koko strawberry cream cake. \n\nThank goodness Koko is in Cleveland as it saves me a lot of traveling when I crave a manapua.
1cLXGXThDYZ5WK_KpBLtkw	So, I'm mad at my mom because she's been going here for forever and I haven't even heard about this place until today...Like, "I'm so mad at you, Mom, because I feel like you've kept this wonderful place a secret and even more peeved that you've never brought home any goodies for me." \n\nBut, I instantly forgave her because 1. We came here and she showed it to me eventually and 2. Delicious enough treats never last car rides long enough. \n\nFricking: boba teas, lattes, savory and sweet filled buns, desserts, etc. So many goodies, so little time. Come here early when everything is stocked to the brim and made fresh. A great after dinner spot, quick breakfast, or a place to gab with someone for a while.
1cLXGXThDYZ5WK_KpBLtkw	Koko's is a favorite stop of mine when in Asian Town of Cleveland. Their delicate flavored buns and donuts are wonderful. We'll generally buy a smattering of a little of this and a little of that--frankly we are quite fortunate to have such a high quality Asian Bakery in our midst. Just one more fabulous place in Cleveland! My favorite is their cocoa red bean filled bun. You'd never know the subtly sweet ingredients inside was a bean paste--a red bean paste, I think, which means, they're not bad for you, too! :-)
1cLXGXThDYZ5WK_KpBLtkw	I thought I walked into a bakery in the San Gabriel valley.
1cLXGXThDYZ5WK_KpBLtkw	The coconut pie, Curried beef donuts were awesome. However the bubble tea I did not care for at all. I got the lychee bubble tea but it was brown and tasted anything but like lychee. The bubbles were good but only got like a tablespoon of them in the glass. And almost half the glass was ice... so not impressed with the bubble tea. I don't think they used a lychee concentrate to make the tea.. they are using canned juice, which doesn't taste good at all. \nI'm only giving it 4 stars because the rest of the bakery stuff was good.
1cLXGXThDYZ5WK_KpBLtkw	Koko is adorable. I've been here a couple times and the food is delicious. If you have time to wait, try any of the teryaki bowls or sandwiches. I really liked the pork bun. It takes awhile for them to make it, but the wait is worth it. If you don't have time to wait, get a selection of buns and they'll heat them up for you. For two bucks you can get a pack of three refrigerated steam buns to take home, they're pretty much a meal themselves. I can honestly say koko has (what I believe to be) the best looking pastry case in the midwest. Its beautiful. I tried the cassata cake and it was awesome. They're definitely a favorite of mine.
1cLXGXThDYZ5WK_KpBLtkw	Such an awesome little place! Good for studying or just having a refreshment and hanging out! The pastries are priced amazing and tasty! My friends and I tried this place out and they have tons of flavors of bubble teas! We got the passion fruit (tangy like a lemonade), honeydew (sweet light honeydew flavor and refreshing) and the taro (like a Cap'n Crunch cereal flavor is the best way I can describe it) all of them were amazing!!! And we each got a pastry for $1.50!! Definately will be the spot this summer and we will be stopping in more often!
1cLXGXThDYZ5WK_KpBLtkw	Awesome prices and even better baked goods!  Be sure to get there early because they get really busy at lunch time and I see that they sell out of some stuff.
1cLXGXThDYZ5WK_KpBLtkw	Koko Bakery is not only a great place to eat for lunch near downtown, but it's also a lovely place to bring a date.  Watch your lady's eyes glow with the delicious pastries in the glass cases.  She will be so overwhelmed with all the beautiful looking food that it will take her forever to figure out what she wants. \n\nAlways been a home run place for me. \n\nThere is a couple things I could complain about, and it's not too much of a big deal but... it sure takes them an awfully long time to make anything that isn't already available to you. \n\nI've waited close to a half hour before for a teriyaki rice bowl before.  Same goes with their sandwiches. It's hard to make Koko Bakery a downtown lunch spot sometimes if you only get a half hour lunch break. \n\nOh, and I've ordered a parfait for a lady friend one time, and it was spoiled. Needless to say, the date was too after that. \n\nOther than that, the bubble tea and pastries keep me coming back.  The fried egg and turkey is so good I can eat two of them with no problem and even finish a pan of bread rolls.  It's sooo good.
1cLXGXThDYZ5WK_KpBLtkw	Nice little place. Got a few meat filled buns and 2 bubble teas. The bread and filling was really good the bubble to was just ok I'm used to the ones served from Superior pho. I like the milkshake kind more then the liquid kind. I did find the machine they use at koko to seal the bubble tea cups kind of kool. Three stars because Of the bubble tea I would really only come here for the bread but I would never make a special trip out just for koko bakery.
1cLXGXThDYZ5WK_KpBLtkw	Dozens of types of buns that are filled with sweet or savory fillings, all for under $2. Couldn't choose one so picked out 4! Many other options from rice bowls and salads to bubble tea, tarts and lattes. Excited to go back and try more. Service was slow (which is why I didn't give it 5) though but very nice so I didn't care very much.
1cLXGXThDYZ5WK_KpBLtkw	What I don't know: Much about Chinese bakeries or their offerings.\n\nWhat I do know:  when something tastes really good to me, when the service is fantastic, when the quality of the food justifies the price, when the atmosphere is really nice.\n\nSo in my novice's opinion, Koko completely and utterly rocks!\n\nTHE FOOD:  I picked something I knew I would like (iced Thai coffee), something I thought I would like (a ham and egg bun) and something that was completely new to me (a Chinese doughnut).  The food was very fresh and tasty.  The dough of the Chinese doughnut was firm and substantial, yet still tender and not overly sweet.  The paste was subtlely sweet and flavorful.\n\nThe ham and egg bun was an awesome take on a ham sammich-- really good quality ham and a fried egg on a slightly sweet, soft bread bun.  Mmmmmmm.\n\nThe owner gave me some cake to try-- dark with dried fruits.  Add some rum to that and you have my new favorite snack.  She also let me try the light cheese cake-- which is unlike any cheese cake I've tried.  It is more like a very moist cake.  I'm having that next time!\n\nTHE SERVICE:  The owner is really, really nice and the service is really, really helpful and friendly.  All the items are clearly labeled in English and Chinese.  If you have any questions, the staff will help!\n\nTHE ATMOSPHERE:  Very clean, bright, cheery, modern and pleasant.  Very much a cafe as well as a bakery.  They even offer sandwiches, smoothies and rice bowls!\n\nTHE PRICE:  A delicious, filling lunch rang in at under $5.  Super!
1cLXGXThDYZ5WK_KpBLtkw	Best (well almost only truly authentic) bubble tea in town! The owner is friendly and I remember when this place first opened, how she was always there busting her chops, crafting sweets and stirring up a mean cup of bubble tea. I'm really happy to see how well the place has done over the years, having been able to hire several new, now regular employees. \n\nThai ice tea with milk & boba = awesome.\n\nTheir boba is rather unique, perfectly chewy, & almost has a hint of sweet carmel aftertaste.
1cLXGXThDYZ5WK_KpBLtkw	Super cute little gem I found thanks to fellow yelpers!  I envision Hello Kitty and the Sanrio gang working here.\n\n\n  Impressive selection of treats and tea. Bubble tea, smoothies and hot Hong Kong tea.  I took one readers advice on the Hong Kong tea and I am an instant fan. Hong Kong-style milk tea, often known as dai pai dong milk tea, is a beverage originating from Hong Kong. It consists of black tea with evaporated milk (not condensed milk), and is usually part of an afternoon meal in Hong Kong tea culture.\n\n  Even close to closing the display cases still had tons of little beautiful pastries left to choose from.   \n\n  Staff was hard at work and very pleasant.  I look forward to sampling more at Koko's
1cLXGXThDYZ5WK_KpBLtkw	This place has two of my favorites under one roof: buns and bubble tea. Both were delicious. \n\nI had a green onion bun, which was fresh, fluffy, and savory. My thai bubble tea had the softest, chewiest bubbles I've probably ever had. It was a bit on the sweet side, but I like that. \n\nAround 5 P.M., the bun case was about 75% empty. Not sure if they bake only in the morning or throughout the day, but next time I'll be back much earlier to try more (as well as one of the various artful desserts in the case).
1cLXGXThDYZ5WK_KpBLtkw	best chinese pastries ever! They are under $1.50 and fresh as can be, bubble tea is amazing! $4.50 for a large
1cLXGXThDYZ5WK_KpBLtkw	I go to Koko every time I'm in Cleveland. They have awesome bao and other pastries. The desserts are gorgeous. I have not tried one yet, but they are all like beautiful little works of art. They have a great selection of bubble tea as well. I try to stock up on the bao & sticky rice since I usually only make it to Cleveland once a month. Last time they didn't have the sticky rice ready, do they made me a special order. It's probably a good thing they aren't located closer to me or I'd be in there all the time!
1cLXGXThDYZ5WK_KpBLtkw	My favorite pastry shop in all of Cleveland. The smell of freshly baked bread that hits you as soon as you enter is an instant flashback to my childhood.  The mousse, cheesecake and the breads are the best.  I love the raspberry bread and the triple chocolate mousse, if I could I would be there everyday :)
1cLXGXThDYZ5WK_KpBLtkw	Koko Bakery is the definitive Chinese/Taiwanese bakery in Cleveland. Their buns and baked goods are consistently well made and they remind me of the bakery shops back home in Queens, NY. And if you need a bubble tea fix, well, they make some damn good bubble tea, too. Unfortunately, Koko is one place I will not be returning to and although I've been a longtime patron of its business, our customer-business relationship effectively ends today. Although the food here is solid, I think it's fair that other customers should be aware of the kind of service they might get at this place, so here's my story:\n\nI got a day off today from work. I don't get many days off, so I thought I'd treat myself with a bubble tea before my haircut appointment. At around 2:00pm I walk into Koko Bakery, order my bubble tea, and hand a $20 bill. The lady at the cashier (also the owner) handed me change for a $5 bill. During this time, she's chattering away with what must be one of her regular customers. I inquire about the rest of my change and she refuses to believe that I gave her a twenty, despite her admitting that she hadn't been totally attentive because she was talking to her other customers. She tells me that she would "call someone" to review the security tapes; asks me to leave my name, phone number, and zip code; and informs me that it would take a few minutes to get everything taken care of.\n\nI take my seat and sip on a bubble tea thinking that it wouldn't be too unreasonable for me to wait a bit to sort out an honest mistake. Ten minutes pass, nothing happens. The owner seems to have her hands tied so I figure I'll wait a bit longer. Twenty minutes pass. Still no word on when I'm getting the rest of my change. At the thirty minute mark (2:30pm on the clock--haircut appointment at 2:45) I walk up to the counter and ask her for my change, telling her I shouldn't have to wait half an hour to get my change. She's nice enough to admit that she made a mistake for not paying close enough attention to what I handed her, but her tone changes when I press her further. When I question her mode of customer service and threaten to take my business elsewhere, she gives me a good idea of how she runs shop by:\n\n1. Informing me that there are "rules" at her bakery and that she absolutely must review the videotapes before she can return my change\n2. Telling me that "when you're at my age running this business you'll know what it's like" (to have to mistrust customers?)\n3. Mentioning that $15, the amount of consideration in question, is serious money and she can't just give it away (which, barring the fact that it's my money, still does not excuse her from her tactless service)\n4. Telling me more than once that she's fine with me never coming back, which leads me to believe that her success (and Koko is a successful small business) to get to her head.\n\nThis exchange becomes rather heated until she gets a phone call from what I presume to be the person reviewing the tapes. I overhear her on the phone describing me with disdain in her voice as if she were trying to describe a petty criminal.\n\nForty minutes into the ordeal she receives another phone call confirming that I had indeed handed her a twenty, at which point she promptly hands back my change and in addition offers to refund my money for my bubble tea along with a free refill, which I politely refuse. It is fine that she apologized for her initial error and I accept her apology for her mistake, but her condescending attitude and unreasonable level of mistrust is enough to steer me clear of Koko Bakery and I would advise others to do the same.
1cLXGXThDYZ5WK_KpBLtkw	Lots of different Taiwanese style pastries and drinks. Costs 25-50 cents more than the bakery items at the Park & Shop supermarket but looks MUCH nicer. Taste-wise is decent and good portioned. Their drinks are made from powder (like all the other places in Cleveland) but are mixed well. I like that they have different flavored loaf breads, like taro or green onion. They also serve rice bowls and simple noodles. They have 4 different kinds of zhongzi (sticky rice wrapped made in leaf), smaller & more pricey than those at the supermarket but I'm hoping they taste better (haven't tried the supermarket version yet). \n\nThe lady behind the counter was friendly and remembered us when we returned 2 days later. Way to make me feel like a regular already!  Looking forward to going back often.
1cLXGXThDYZ5WK_KpBLtkw	Love the variety of Breads, sweets and bubble teas!  I also love the fact that they're open late!
1cLXGXThDYZ5WK_KpBLtkw	The staff is extremely rude and sometimes almost confrontational. It's almost as if you have to beg them to buy food from them. The place is also quite overpriced. It's one of the few places with asian baked goods, but if you are just looking for quality baked goods, Presti's at Little Italy offers higher quality food for cheaper and their service is not rude. \n\nI just can't get over how much I dislike the women that work here.
