business_id	text
uUEMrhJiL1a1pCA_I1SU7Q	You want a cigar, and you're somewhere in Phoenix?   Drive on over to Baxter's Cigars.  Even if it's a bit a way, I guarantee it's worth the drive.  Here's why:\n\nSelection: They have a good selection of all your standards. The humidor is well laid out and well stocked.  \n\nLounge: They have a great lounge that feels like your front room.  Not only is the staff quick to greet you, but ALL the other customers are just downright good people.  You're going to feel comfortable and welcomed the moment you walk through the front door.  Two big screen TV's playing sports, a fridge with water and soft drinks, and some really comfortable chairs are at your disposal.  It's not the biggest of lounges in the valley, but what they lack for in size is made up by simply being comfortable and cozy.  \n\nCustomer service: Let's face it, the Phoenix area is saturated with tons of places to grab and smoke a cigar.  What sets Baxter's apart is their employees and their attention to ensuring your time in the lounge is relaxing as possible.  \n\nBaxter's has a pretty cool vibe to it.  This is a great place for someone who's never had a cigar and just wants to check it all out.  Equally, great for someone like me that's been smoking longer than I care to admit.
uUEMrhJiL1a1pCA_I1SU7Q	Great service, atmosphere, and selection. Joe, Emily, and Nicky are very attentive and make everyone feel welcome. Baxter's has created a community for smokers. Their motto is "if you're smokin', we're open." It's nice to know that you can enjoy your stick without having to worry if they are closing five minutes after lighting it.
uUEMrhJiL1a1pCA_I1SU7Q	My favorite local business. Quality sticks, quality people, and friendly to anyone who walks in the door. Stop on in, Joe or Maddie will make sure to take good care of you. To get the full Baxter's experience, I recommend smoking here.
uUEMrhJiL1a1pCA_I1SU7Q	Baxters is the example of great people and service. The owner (Joe) is the perfect host. Their love of great cigars and people make this the place to smoke and feel welcome. Their selection of cigars is excellent for all smoking profiles.
uUEMrhJiL1a1pCA_I1SU7Q	Was in Phoenix for a wedding and wanted to get some good celebratory cigars. Maddie and Joe hoped with some great cigars, hooked me up with great travel humidor and spent more time than necessary looking at cutters. I'll be back for sure and would send anyone looking for a great place to enjoy a good cigar.
uUEMrhJiL1a1pCA_I1SU7Q	Most friendly clientele ever. Staff fantastic great selection, if you want to relax, not be asked what you do for a living, where you live then this is the place to go. Open till the last cigar is smoked!!
uUEMrhJiL1a1pCA_I1SU7Q	THIS PLACE!  I hate to even write a review because I want it all to myself.  I refuse to give any details.  Ok.. .Ok... There is a lot of smoke and ash and cigars and blue flames.  Ok, that's all you get.\n\nI rate it 5 stars.\n\nthat's all I'm saying.\n\nGood bye.
uUEMrhJiL1a1pCA_I1SU7Q	First met Joe at a local benefit for veterans; we talked for quite a while - he's a totally engaging cat.  I finally got around to visiting the shop (some 6 months later) and he remembered me, and the long trip I had to make to get to his shop - most of the typical "where you from," etc. that most let pass, he remembered.\n\nEnough about Joe, on to Baxter's Cigars.  This is a very laid back shop with a mix of lounge chairs and bistro tables that fit a wide range of styles.  The humidor is a good size for the shop and is well stocked.  Joe makes his guests (I hesitate to use the word "customer" because I felt more like a guest in his house) feel welcome and goes out of his way to accommodate those in his shop.\n\nOverall, this was a great experience and I highly recommend Baxter's Cigars.
uUEMrhJiL1a1pCA_I1SU7Q	This place ROCKS. Used to live in the Valley and back this weekend for Spring Training (Go Giants!). Happened upon Baxter's the morning before going to the game for a pre-game cigar. Fortunate enough to meet Joe and (the smokin' hot) Madie. ;-)\n\nFriendly, unpretentious and welcoming. Will be returning to see the action at night. If you're looking for a place with a great selection of cigars and a place that you will feel welcome, regardless if you're a regular or a first timer, hit up Baxter's. You won't regret it.
uUEMrhJiL1a1pCA_I1SU7Q	Love this place.  Great staff and can always find a good conversation if you hang around to enjoy your purchase.  Everyone I've met there goes out of their way to be inclusive and welcome, which is pretty unique as far as I've experienced.\n\nThe one occasion I've had a less than stellar purchase, Nikki went out of his way to make things right.  That, as well as their great selection has earned them a regular customer.\n\nThe parking is a bit spotty at the moment, but should be better in a few weeks (I recommend parking in the north lot off Camelback until November).  Pretty good eats nearby as well, and good places to grab some snacks or beverages before heading to enjoy a good smoke.\n\nCan't recommend Baxter's enough!
uUEMrhJiL1a1pCA_I1SU7Q	the best shop in the valley.  Joe and Sug are friendly and helpful. Their prices are great, but the atmosphere is even better. One of the factors rarely mentioned that can make or break a cigar shop are the regulars. If the regulars are annoying it doesn't matter how great the owner and manager are, you won't want to stay. The regulars at Baxter's are awesome. You will come by for cigars but you will stay because of the people. Don't believe me? Follow Baxter's on Periscope (@BaxtersCigars) to get an idea what an typical day is like.
uUEMrhJiL1a1pCA_I1SU7Q	Just went in looking for a Christmas present and they were so helpful and kind and friendly! Knew their stuff and answered all my questions. Super convenient location too! Thanks again guys!
uUEMrhJiL1a1pCA_I1SU7Q	I really love everyone there. They always treat me so well and I always have a great time. They have such a great selection of cigars, a lot of new cigars that you won't find anywhere else. Joe knows a ton about cigars and will help you pick out a great cigar to try. Maddie is super sweet and she has a great palate as well.
uUEMrhJiL1a1pCA_I1SU7Q	Walked into shop as a novice who bummed cigars off a friend looking to end that bad habit. Was immediately welcomed by staff who was very friendly. They helped me locate some cigars on all price ranges. Support your local shops, I will be returning.
uUEMrhJiL1a1pCA_I1SU7Q	This a a great,welcoming place! Great folks with lots of knowledge. ...the best in Phoenix. A home away from home.
uUEMrhJiL1a1pCA_I1SU7Q	I love this place! It has a really welcoming and fun atmosphere, and the customer service is unbeatable! \n\nThe staff was extremely professional and knowledgable and helped me pick out the perfect gift for my boyfriend!\n\nI'm sure I'll be back soon!
kFtuYklkAIlmYw8RZAieGw	Mike and team at JAB did an amazing job with my wife's ring. They we very patient with us as we worked through several possible ring designs. They were very  helpful and presented us with many different options and we felt no pressure when making our decisions. It is the best jewelry shopping existence we have ever had and we will be our jewelry store of choice in the future! Thanks JAB team.
kFtuYklkAIlmYw8RZAieGw	Amazing people and amazing jewelry! Mandy and Michael have made our experience with JAB exceptional. My fiancé and I custom designed my sapphire wedding ring. Michael source seven different sapphires for us to look at and the one we found is phenomenal. Mandy did a wonderful job designing a one of a kind setting to showcase the sapphire. I've worn my engagement ring for a year and get compliments all time. We purchased both our wedding bands here too. We've made many visits to the store and are greeted like old friends each time. I could not more highly recommend JAB jewelry. \nKaitlin & Josh
kFtuYklkAIlmYw8RZAieGw	Bought my fiancé her engagement ring. Everyone was very helpful and considerate during each step of the selection process. From the band design to the final diamond selection. They are set up to provide as much or as little customization as you want. I ended up choosing a design from one their design catalogues after describing approximately what I was looking for. They ordered in several different diamonds in varying sizes to help me figure out exactly what kind I wanted on the ring. It was a great experience and I recommend going if you're shopping for an engagement ring.
kFtuYklkAIlmYw8RZAieGw	My fiancé said his experience with JAB was amazing. They were realistic with his price point and never tried to up sell him to something he couldn't afford. If you've shopped anywhere else you know this is a common trick some jewelry stores try. They helped him creat his dream ring for me. He is already excited to create our wedding bands with them because he had such a great experience! I too am excited to see what all the fuss is about during the band creation process. Thank you so much for my one of a kind ring! I love it!
kFtuYklkAIlmYw8RZAieGw	My fiance' has said that he had a GREAT experience with them through the ordering of my ring, When I went in for sizing, they were all very nice and accommodating. \n\nI did want to do something more there but no one ever followed-up - which is fine, since I didn't either.
kFtuYklkAIlmYw8RZAieGw	Bought my fiancée her engagement ring here. They were accommodating and dedicated to making sure I was totally happy with my choice
kFtuYklkAIlmYw8RZAieGw	I first heard about JAB on a friend's referral and I'm really glad that I did! I worked with 2 members of the staff to have a custom-design engagement ring made.  I spoke with Deborah who took down my initial details about what I was looking for and then I was contacted by Michael who worked closely with me to really hammer out the details so that he could begin working on creating a mock-up of the final piece.  \n\nAs many people already know either first-hand or second-hand, buying an engagement ring can be a pretty daunting process, let alone trying to design one.  Based on my description of what I wanted Michael helped to make it easy by first helping me to select the stone.  He was able to show me some samples of the type of stone that I was looking for and clearly explain the differences in the class, cut, clarity, and color of the stones that he was presenting and of course the price points.  Once the stone was picked it was a matter of selecting the band.  He showed me some samples of bands similar to what I was looking for and even designed a graphic concept image.  What we ended up with was a hybrid of an antique ring designed by an Arab designer and a computer-generated rendering of the concept ring that included some other details that I wanted.  \n\nWhen the "big day" came, my now fiancé was very pleased with her ring...and more importantly she said yes!  What made this whole process even more impressive is that I live out of state so all of this was done via many phone calls and emails with pictures back and forth.  Deborah and Michael literally looked at my fiancé's picture and worked with me to create a ring that looked like she was born to wear it.  \n\nI felt very comfortable during the process working with the staff at JAB.  I DID NOT find a bunch of salesmen rushing me to buy just any old piece of jewelry that would max out my budget.  I DID find a pair of sales persons in Michael and Deborah who took the time to understand what I want and show me pieces worthy of my time, my hard-earned money, and most importantly worthy of the finger of the princess wearing the masterpiece we created.
n33Izvzk_z9_51H6NsQF-A	Count your fingers after they hand you a receipt.  I shop here mostly for meat. Started using their app for the Just for U deals.  3 out of 4 times they overcharge me (I don't get the coupon price or they give me the price and charge me for more units than I place on the belt).  I then have to wait at the customer service counter for a refund while the customer service person tries to convince me I was correctly charged.  Last time they gave me a cash refund but rounded down and stiffed me for the tax I paid. Nuff said.
n33Izvzk_z9_51H6NsQF-A	Had a misunderstanding with a cake design when picked up a cake. The bakery manager really took charge and made my cake amazing and what i wanted!!!  Great place to get custom cakes!!!!!
n33Izvzk_z9_51H6NsQF-A	General okay but no fry's when it comes to price and always have to wait in line. If no line you will probably have to ring a bell. Lol
n33Izvzk_z9_51H6NsQF-A	I sometimes stop at this Safeway because it is convenient. The reviews I have seen are correct, they need more staff (or) to staff at the appropriate times when it's busy. The lines are always super long and their customer service does lack. I do feel bad saying it lacks as the checker's are normally just as frustrated as the customers due to the never ending lines. \n\nI did also have a small incident with Pom Pomegranate Seeds (Pom is the brand.) I normally check all my expiration dates on anything that is perishable because there is nothing worse than pulling something from the fridge to eat it and it's gone bad. Anyway, I was in a rush and didn't look when I bought these and of course they had expired the week before. I will give it to the customer service desk, I took both tubs in that i bought the evening before and she promptly gave me my money back. Moral of this story: ALWAYS check your expiration dates. I was pleased with how she handled the return though, she did not give me any push-back which was a nice surprise. \n\nIf the management team can figure out the right number of checkers during certain hours this would definitely help their rating and my frequency for shopping here. \n\nSometimes a girl just don't have time to wait in long lines.
n33Izvzk_z9_51H6NsQF-A	I keep going to this store because the customer service is spectacular for a grocery store. They go above and beyond to assist and help you out in anyway - they always ask if you need help finding anything - they offer assistance with carrying items - very knowledgeable of their store and where items are located.\n\nContrary to popular belief Safeway actually offers some of the best deals on grocery items I have seen compared to the other stores around my area such as Wal-Mart/Albertsons/Bashas etc. - They stay very competitive. I'm not sure how this store doesn't get a better rep? Customer service is really their number one goal, so if you have a problem don't be afraid to say something because they will help you solve it without belittling you such as what happens at most Wal-Marts. \n\n@Max C. - The checkout experience can be a little slow at times especially if you go to this particular store after 8pm and they don't have any self checkout lanes but they try to make the best of what they got. They also read your last name after finishing the order because it's trying to show you that they care, it's the little things that matter, if that is a bother for you then please head over to Wal-Mart.
n33Izvzk_z9_51H6NsQF-A	This place rarely has enough staff working.  Too many times, usually in the late afternoon on the way home from work, the longs are soooo long.  The rarely have more than 2 lines open meaning it is longer to get out of the store than it is to shop.  Never see the manager working nights to witness this operation.  I am afraid management is looking at sales reports and filling out the schedule based on numbers.  Unfortunately, customers are working out without buying anything once they see the long lines.\n\nHate shopping at this Safeway.
n33Izvzk_z9_51H6NsQF-A	I avoid this place like the plague.  They are always slow in the check out area.  Rarely are more than 2 lanes open.  The parking lot is a mad house.
n33Izvzk_z9_51H6NsQF-A	Horrible !!!! Only 2 lanes open and 5 people deep. I asked for another lane to be open and that took another couple of minutes total time in line 12 minutes. This is not the first second or third time this has happened it's every time I go in there. The management fucking sucks!!!!!! I asked to see the manager and he pretended to be oblivious to the situation.\nI asked him if he ever reads the store reviews and again he had "no clue" what I was talking about. This place is fucking ridiculous !!!! And definitely needs new management.
n33Izvzk_z9_51H6NsQF-A	Terrible NEVER USE SAFEWAY GROCERY DELIVERY! \n\nMade an order, it never got delivered and per Maureen with Safeway Grocery customer Service my order was cancelled doesn't know why, but it was cancelled. Nothing they can/will do about it! TERRIBLE CUSTOMER SERVICE. Oh and I was told yea we see you used a promo, you won't be able to use it again. Sorry wish there was something we could do....... NEVER AGAIN WILL I MAKE THIS MISTAKE! I will stick to shopping from FRYS food store and just do my order pick ups there! They don't let their customers down! They don't cancel orders for no reason, they have resolutions for their customers!!!
n33Izvzk_z9_51H6NsQF-A	So it's not the most glamorous Safeway, but it's also not the worst. Its decent, average in size and close to my place! Friendly staff.
n33Izvzk_z9_51H6NsQF-A	I really like this Safeway. It seems to be well organized and the selection of foods are pretty good. The last time I was here I got something from the hot case to eat for dinner and the fried chicken was okay. Nothing exciting. \n\nIt does almost never fail to be long lines when I am ready to check out...except for that one time I went after 10pm.
n33Izvzk_z9_51H6NsQF-A	Good enough selection for just about anyone and overall a very clean place.  Service was very friendly and accomodated all requests.  Conveniently located near home nested with a variety of other stores in the same shopping center.
n33Izvzk_z9_51H6NsQF-A	This store sucks!!!!\n3's a crowd is crap. The only reason I went there because close to me\nI waited in line longer than I shopped\nRather drive 5 min down road to frys market place.   Nobody apologized for 15 min wait for a one item check out
n33Izvzk_z9_51H6NsQF-A	I can't tell you how many times I've been in this store when they had a line of customers at the ONE register they have open.  One evening I stopped after work and ended up in a line nine people long!  They did finally open one other register that time.  It's always slow, there's almost always only one register open and they don't have any self check-outs.  After 8 years of living here and coming to this Safeway periodically I think I'm done with this store.  There are 4 other grocery stores within 2 miles, don't waste your time here.
n33Izvzk_z9_51H6NsQF-A	Absolutely HATE this safeway ..besides the fact that they are way understaffed & it's taken me as long as 20 min to check out ..they have the rudest cashiers I've ever seen ..and lazy !\nI only go here if it's a emergency! !!
n33Izvzk_z9_51H6NsQF-A	I want to say first I am not from his area and when I saw a Safeway I was happy because I know I have a Safeway card and I can use the just for you app. Not a problem. The place is beautiful.!! They need a better selection of food. I guess its just for that "area" but again it was not far from my new apartment. Now the Starbucks workers in there are very selective with who they speak to. Its like they were afraid or something. That automatically turned me off. Not to mention the cashier wouldn't even speak to and the girl who was bagging even walked away. I kid you not!!! I will go to the one that is even closer to me off Alma Rd their customer service sucks and that's all I need not to go. It was my first and last time. Safeway needs to do something about that.
n33Izvzk_z9_51H6NsQF-A	All the complaints about this Safeway being understaffed stems from the management being so awful to their employees. They have huge turnovers, people are hired and quit sometimes after their first shift. I did about three weeks of being talked down to, general rudeness, reminded that I could be fired at their whim...just an awful place to work. I found another job and purposely quit 10 mins before my next shift, it felt good.
n33Izvzk_z9_51H6NsQF-A	I love Safeway in all ways except this one lacks in customer service.\n\nSafeway offers coupons plus bonus $5.00 items on Friday's!\n\nThis particular location has several customer service cashiers that lack happiness as I call it. Regardless of the day or night, they never seem happy and pleasant. I also don't like the fact that I have to wait in line regardless of the time of day. They never seem to have enough cashiers on duty. Weekends are the worse!\n\nHope it's just this location and not the norm!
n33Izvzk_z9_51H6NsQF-A	Checkout experience is very poor.  Never enough lanes open and I hate their policy of reading the customer's last name out loud when they give you the receipt.  My last name is no one's business!  Please stop doing this!  Major privacy violation!\n\nOn a positive note, the organic produce section is quite good and the only reason I shop here.
n33Izvzk_z9_51H6NsQF-A	We really like this store, but the lack of checkers is really becoming an issue. This Sunday there were 14 people in line and one checker. It literally took 20 minutes in line. This is the case every time we go. Management is trying to save money on checkers, but they qill end up losing customers. It's to the point that we are thinking about changing stores.
n33Izvzk_z9_51H6NsQF-A	Every time we go to this location they're slow. Ordered two sandwiches from the to go sandwich counter. Only customer in line and it took the kid over 20 minutes. We went to check out in the express 15 item or less line and it took about 15 or 20 minutes for him to check out 3 people with credit cards and cash ready. I watched people leave my line, go into the regular lines and still beat me out the store. The clerk obviously did not care it was written all over his face. Went another time and just had to get something from the customer service counter and waited 7 to 10 minutes before I asked if anyone was working the counter and they finally sent someone my way about another 5 minutes later. Again people behind left in anger about the wait. Great store but the slowest staff and it's every time we go.
m06OZRFTaKKi6U0omfLq4g	This company was cheaper than two other companies I got quotes from. They were always really friendly and got my installation in in a very timely manner. About a week from accepting the quote. I am extremely happy with their service and they will be the company I recommend for artificial grass! The Installation took a few hours but they cleaned up everything and even removed two giant cement blocks that were under my dirt to make sure it installed evenly!
m06OZRFTaKKi6U0omfLq4g	Artificial Grass Masters was great.  Ricardo was so helpful and friendly that I was sold immediately.  I had a very small project but he seemed excited about it.  He demonstrated several different thicknesses of turf, the pros and cons of the thicknesses, and how the sun reflects off each grade of thickness.  He was very thorough and on top of his craft. \n\nHis crew was also excellent.  I can't believe how hard and fast they worked.  First thing they had to do was remove the gravel and they re-positioned it around the yard where it was needed.  The finished product is beautiful, firm yet soft to walk on, and neatly sloped away from the house.  \n\nI am very pleased with my experience with Ricardo, his crew, and Artificial Turf Masters.  I highly recommend them.
m06OZRFTaKKi6U0omfLq4g	We had a great experience with Artificial Grass Masters. They came highly recommended by my mom. Ricardo & Sean provided great customer service and their team of installers did amazing work.
